291.268398053944,0.558463284512982,0.631978672230616,0.776943051023409,0.278173886006698,0.432528337696567,0.339462783653289,0.726388907758519,0.283777113771066,0.705744111910462,0.804667189950123,0.536901284940541,0.0957875994499773,0.296075513120741,0.773330866592005,0.662964709568769,0.157744662137702,0.2374202539213,0.207926069619134,0.385638006962836,118.644377704173,0.394790409132838
0.0856835639569908,835.813035257161,0.992239588638768,0.291910392697901,0.192383722169325,0.8413637180347,0.00288808206096292,0.524350131861866,0.190270521212369,0.359871714375913,0.298435420962051,0.0688085828442127,0.826465671416372,0.019417610950768,0.367475159233436,0.0585780846886337,0.286420189309865,0.0602287948131561,0.475738182431087,0.0298876338638365,724.616512304823,0.863902320619673
0.35096390824765,0.00691290642134845,517.923546256498,0.983728715451434,0.779888578224927,0.195458749076352,0.258948247879744,0.221497018355876,0.750303208362311,0.48391965799965,0.180503720650449,0.184802401810884,0.0835365930106491,0.00734451715834439,0.386135639389977,0.328274392755702,0.735949455760419,0.362078175647184,0.715129831572995,0.0146905579604208,194.866138803263,0.37047779140994
0.0616469953674823,0.312607354018837,0.0546311363577843,149.012865498662,0.275699560530484,0.313247114652768,0.0789191324729472,0.888206819305196,0.825728635536507,0.167349618393928,0.32407041429542,0.637772895395756,0.807114431168884,0.991522267460823,0.05160016217269,0.658643375849351,0.427998477825895,0.252633637981489,0.659646029118448,0.422748175449669,39.7782814148441,0.245433573611081
0.700064543401822,0.65622639330104,0.254985998384655,0.426671660970896,975.99208727479,0.633306538918987,0.984575165901333,0.400574516505003,0.274101085960865,0.41877329070121,0.550379295134917,0.490170454839244,0.094103132840246,0.496332318754867,0.98464234592393,0.584347683237866,0.148491001920775,0.458068349631503,0.76736206561327,0.424932682421058,770.587468789133,0.785274022258818
0.592138836625963,0.0890966078732163,0.556626596022397,0.309560240013525,0.921645168215036,911.110607674345,0.293030331609771,0.955259607173502,0.20229421579279,0.980379686923698,0.265262122731656,0.661372524453327,0.496108615305275,0.960583053529263,0.369181978981942,0.271014152327552,0.248515943530947,0.955352451186627,0.800337295746431,0.292379743186757,475.592792682786,0.516413829987869
0.817753755720332,0.798546595498919,0.337784387404099,0.176032864023,0.0576894355472177,0.323708886047825,573.190238093957,0.926919617224485,0.424730533501133,0.870621464215219,0.757136849919334,0.331556471763179,0.898708856664598,0.755245897220448,0.890337249729782,0.27220569876954,0.29527133423835,0.155521480133757,0.208787368377671,0.965607669204473,201.66508685466,0.344707746058702
0.648955441545695,0.910568172112107,0.509401347022504,0.271091978531331,0.269442899152637,0.770585404476151,0.105795571114868,857.744568958879,0.614791318075731,0.413114620838314,0.664621746866032,0.110400836216286,0.619574235985056,0.717757834121585,0.597811623243615,0.285594781395048,0.0783920264802873,0.526502466527745,0.0495088619645685,0.918414163868874,759.88440199002,0.881778131471947
0.232033380074427,0.344981701578945,0.715073891915381,0.837371560744941,0.239682052284479,0.387532820226625,0.466771780280396,0.718586979899555,374.08909550868,0.516255893977359,0.813278568675742,0.242964872391894,0.606963648227975,0.789820461533964,0.751474178396165,0.667041550390422,0.881413081893697,0.014058533590287,0.697249996475875,0.402203156379983,15.5360919371745,0.0311790874693543
0.704316309187561,0.405925730941817,0.992484665010124,0.44684697734192,0.221689442638308,0.932994223199785,0.728121698601171,0.38108703517355,0.592000907287002,653.234938392416,0.92679806984961,0.675722705898806,0.447931047994643,0.615043270401657,0.404525828082114,0.471666098805144,0.905336594209075,0.870373096317053,0.653276602271944,0.622662459267303,398.894236891723,0.603510778164491
0.766089923912659,0.261806038208306,0.31337355193682,0.216270100558177,0.444237279240042,0.784990323474631,0.22409534547478,0.718224027659744,0.567825568839908,0.66196819441393,278.613460250199,0.65243804268539,0.171527140773833,0.14249718352221,0.848457771120593,0.977188922697678,0.756188447121531,0.431568525731564,0.558072245446965,0.892659494187683,47.8785130994738,0.156095102895051
